,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Forest_Cover,Soil_Type,Wilderness_Area
4117,2997.47191,228.0,990.0,230.0,186.5,143.0,2598.0,Lodgepole Pine,12,Rawah
4118,2648.0,42.0,20985.0,181.0,219.0,143.0,2861.496788722996,Lodgepole Pine,10,Comanche Peak
4119,2858.0,3144.0,743.0,206.0,252.0,179.0,283.0,Lodgepole Pine,23,Comanche Peak
4120,2742.0,405.8667892607576,582.0,179.0,215.0,143.0,2418.0,Lodgepole Pine,11,Comanche Peak
4121,3086.0,153.0,4820.0,255.0,219.0,255.0,14188.0,Spruce/Fir,22,Rawah
4122,3161.0,258.0,192.0,238.0,181.0,124.0,2936.0,Spruce/Fir,32,Neota
4123,2980.0,277.0,582.0,191.0,197.0,194.0,17774.0,Lodgepole Pine,33,Comanche Peak
4124,2510.0,285.0,3414.4758082333014,200.0,225.0,175.0,934.0,Lodgepole Pine,10,Comanche Peak
4125,2858.0,67.0,25383.0,185.0,252.0,218.5,2861.496788722996,Lodgepole Pine,13,Comanche Peak
4126,2968.239846,501.47790339157245,5191.0,173.0,232.0,199.0,3052.0965842167257,Krummholz,38,Comanche Peak
4127,3028.0,67.0,1343.0,0.0,219.0,0.0,1332.0,Spruce/Fir,33,Comanche Peak
4128,2916.0,405.8667892607576,25383.0,224.0,226.0,225.0,3505.0,Lodgepole Pine,23,Rawah
4129,2331.0,2652.0,511.0,100.5,179.0,22.0,1784.0,Cottonwood/Willow,3,Cache la Poudre
4130,3010.0,540.0,20985.0,0.0,216.0,150.0,2724.968201754386,Spruce/Fir,32,Comanche Peak
4131,2971.0,180.0,1717.0,230.0,255.0,255.0,1187.0,Lodgepole Pine,29,Rawah
4132,2988.0,430.0,4993.0,224.0,238.0,149.0,2861.496788722996,Lodgepole Pine,12,Rawah
4133,2952.0,405.8667892607576,4925.0,238.0,236.0,125.0,17774.0,Lodgepole Pine,30,Rawah
4134,2405.0,0.0,691.0,238.0,187.0,255.0,1170.0,Cottonwood/Willow,10,Cache la Poudre
4135,3355.0,2652.0,2377.0,0.0,19.0,170.0,1063.0,Spruce/Fir,32,Comanche Peak
4136,2795.0,324.0,3013.0,196.5,237.0,156.0,6385.0,Spruce/Fir,12,Rawah
4137,3047.0,127.0,4276.0,234.0,208.0,102.0,2584.0,Lodgepole Pine,29,Rawah
4138,3014.0,330.0,1099.0,250.0,217.0,233.5,2861.496788722996,Lodgepole Pine,29,Rawah
4139,2968.239846,618.0,488.0,214.0,221.0,143.0,1165.0,Lodgepole Pine,11,Comanche Peak
4140,2968.239846,212.0,2161.0,215.0,173.5,132.0,2861.496788722996,Lodgepole Pine,31,Comanche Peak
4141,2889.0,474.0,2310.0,222.5,251.0,194.0,2861.496788722996,Lodgepole Pine,33,Comanche Peak
4142,2829.0,85.0,1148.0,253.0,211.0,70.0,1782.0,Lodgepole Pine,33,Comanche Peak
4143,3153.0,283.0,2241.0,177.5,223.0,132.0,2724.968201754386,Spruce/Fir,23,Rawah
4144,2618.0,405.8667892607576,524.0,165.5,227.0,104.0,1458.0,Lodgepole Pine,29,Rawah
4145,2968.239846,569.0,882.0,219.0,255.0,255.0,2118.0,Spruce/Fir,22,Comanche Peak
4146,3304.0,120.0,2444.0,205.0,254.0,176.0,631.0,Krummholz,39,Comanche Peak
4147,2997.47191,124.0,5935.0,220.0,220.0,220.0,553.0,Spruce/Fir,22,Rawah
4148,3246.0,150.0,3071.0,232.0,232.0,232.0,2445.0,Spruce/Fir,29,Rawah
4149,6704.0,90.0,4036.0,192.0,210.0,154.0,2724.968201754386,Spruce/Fir,29,Rawah
4150,3091.0,90.0,1410.0,185.0,227.0,181.0,2724.968201754386,Spruce/Fir,32,Comanche Peak
4151,2968.239846,90.0,552.0,247.0,161.0,75.0,966.0,Douglas-fir,4,Comanche Peak
4152,2285.0,108.0,309.0,171.0,185.0,157.0,1107.0,Ponderosa Pine,10,Cache la Poudre
4153,2398.0,335.0,1050.0,199.5,219.0,180.0,1087.0,Douglas-fir,10,Cache la Poudre
4154,2602.0,0.0,1595.0,232.0,232.0,232.0,1052.0,Ponderosa Pine,2,Comanche Peak
4155,3089.0,212.0,4253.0,182.5,238.0,127.0,793.0,Spruce/Fir,29,Rawah
4156,6704.0,162.0,150.0,147.0,151.0,125.0,1896.7532467532467,Douglas-fir,6,Cache la Poudre
4157,3112.0,301.0,402.0,202.0,234.0,218.0,2861.496788722996,Lodgepole Pine,22,Rawah
4158,2968.239846,162.0,1852.0,221.0,234.0,150.0,1482.0,Aspen,32,Comanche Peak
4159,3054.0,323.0,5770.0,221.0,246.0,196.0,1866.0,Lodgepole Pine,30,Rawah
4160,2968.239846,120.0,1107.0,137.0,235.0,231.0,17774.0,Lodgepole Pine,13,Comanche Peak
4161,3149.0,120.0,6476.0,226.0,226.0,226.0,2059.0,Spruce/Fir,29,Rawah
4162,3347.0,60.0,1931.0,188.0,243.0,133.0,973.0,Krummholz,39,Comanche Peak
4163,2997.47191,162.0,3617.5606469002696,239.0,175.5,112.0,2724.968201754386,Spruce/Fir,29,Rawah
4164,2620.0,134.0,1211.0,226.0,232.0,220.0,759.0,Douglas-fir,31,Comanche Peak
4165,-730.0,150.0,510.0,242.0,168.0,33.0,495.0,Ponderosa Pine,1,Cache la Poudre
4166,3037.0,395.0,3580.0,195.0,219.0,162.0,2771.0,Lodgepole Pine,23,Rawah
4167,2404.0,2652.0,805.0,230.0,203.0,216.5,17774.0,Douglas-fir,10,Comanche Peak
4168,2997.47191,0.0,866.0,229.0,241.0,145.0,1320.0,Spruce/Fir,12,Rawah
4169,3077.0,406.43383276945383,3443.0,242.0,228.0,235.0,2418.0,Spruce/Fir,29,Rawah
4170,-730.0,443.0,4174.0,214.0,183.0,93.0,3115.0,Lodgepole Pine,29,Rawah
4171,2797.0,150.0,2492.0,196.0,202.0,140.0,685.0,Lodgepole Pine,38,Comanche Peak
4172,3243.0,67.0,616.0,203.0,229.0,165.0,1084.0,Spruce/Fir,32,Neota
4173,2392.0,256.0,1426.0,205.0,189.0,113.0,1792.7121820615796,Ponderosa Pine,10,Cache la Poudre
4174,2676.0,0.0,3570.0,237.0,236.0,128.0,2124.0,Lodgepole Pine,19,Comanche Peak
4175,3134.0,182.0,1382.0,181.0,227.0,135.0,2184.0,Spruce/Fir,18,Rawah
4176,2760.0,90.0,1507.0,197.0,204.0,141.0,2724.968201754386,Spruce/Fir,10,Comanche Peak
4177,3582.0,674.0,2808.0,213.0,171.0,129.0,1505.0,Spruce/Fir,40,Rawah
4178,3117.0,405.8667892607576,1055.0,241.0,219.0,230.0,2861.496788722996,Lodgepole Pine,30,Rawah
4179,2988.0,67.0,2640.0,182.0,191.0,142.0,895.0,Lodgepole Pine,31,Comanche Peak
4180,2882.0,30.0,5246.0,216.0,216.0,216.0,1084.0,Lodgepole Pine,20,Rawah
4181,2770.0,85.0,1604.0,225.0,225.0,225.0,2356.0,Lodgepole Pine,13,Comanche Peak
4182,3000.0,67.0,2131.0,228.0,246.0,147.0,1308.0,Lodgepole Pine,13,Comanche Peak
4183,2143.0,30.0,1290.0,160.0,185.0,172.5,1385.0,Ponderosa Pine,17,Cache la Poudre
4184,3219.634183,406.43383276945383,404.0,227.0,0.0,146.0,5603.0,Spruce/Fir,23,Neota
4185,2968.239846,60.0,1249.0,167.0,213.0,121.0,1544.0,Lodgepole Pine,24,Comanche Peak
4186,3286.0,540.0,684.0,231.0,231.0,231.0,234.0,Spruce/Fir,22,Neota
4187,3026.0,366.0,1256.0,181.0,253.0,205.0,573.0,Lodgepole Pine,33,Comanche Peak
4188,3075.0,3144.0,926.0,173.0,188.0,158.0,2012.0,Spruce/Fir,29,Rawah
4189,2920.0,134.0,997.0,255.0,196.0,255.0,1332.0,Lodgepole Pine,33,Comanche Peak
4190,3311.0,430.0,3874.0,214.0,228.0,152.0,1440.0,Spruce/Fir,40,Rawah
4191,2818.0,283.0,20985.0,224.0,227.0,138.0,6192.0,Spruce/Fir,12,Rawah
4192,2968.239846,210.0,1150.0,166.0,251.0,0.0,1747.0,Lodgepole Pine,4,Comanche Peak
4193,3067.0,201.0,6714.0,229.0,206.0,105.0,3155.0,Lodgepole Pine,29,Rawah
4194,2977.0,405.8667892607576,1180.0,210.0,204.0,126.0,2496.0,Lodgepole Pine,33,Comanche Peak
4195,3076.0,108.0,3247.0,194.0,232.0,213.0,2312.0,Spruce/Fir,23,Rawah
4196,3060.0,564.0,6031.0,230.5,245.0,216.0,1630.0,Spruce/Fir,29,Rawah
4197,2968.239846,60.0,1358.0,177.5,221.0,134.0,3132.0,Spruce/Fir,23,Comanche Peak
4198,3184.0,30.0,1549.0,223.0,178.0,133.0,2431.0,Spruce/Fir,33,Comanche Peak
4199,3156.0,150.0,2118.0,170.0,206.0,134.0,2861.0,Spruce/Fir,31,Comanche Peak
4200,2030.0,217.6769230769231,484.0,228.0,226.0,132.0,631.0,Cottonwood/Willow,17,Cache la Poudre
4201,3150.0,108.0,20985.0,210.0,228.0,0.0,768.0,Lodgepole Pine,30,Rawah
4202,3115.0,67.0,1482.0,243.0,226.0,234.5,2861.496788722996,Lodgepole Pine,32,Comanche Peak
4203,3350.0,573.0,20985.0,213.0,179.0,90.0,2724.968201754386,Spruce/Fir,40,Rawah
4204,1968.0,95.0,150.0,146.0,207.0,196.0,492.0,Ponderosa Pine,10,Cache la Poudre
4205,2356.0,153.0,362.0,242.0,156.0,70.0,1792.7121820615796,Ponderosa Pine,4,Cache la Poudre
4206,2997.47191,85.0,4386.0,211.0,221.0,146.0,700.0,Lodgepole Pine,22,Rawah
4207,2997.47191,30.0,335.0,241.0,211.0,95.0,17774.0,Lodgepole Pine,30,Rawah
4208,3018.0,402.0,3617.5606469002696,221.0,218.0,219.5,2724.968201754386,Spruce/Fir,29,Rawah
4209,2577.0,0.0,1061.0,0.0,216.0,128.0,1672.0,Lodgepole Pine,11,Comanche Peak
4210,3200.0,309.0,2340.0,221.0,226.0,140.0,2861.496788722996,Lodgepole Pine,32,Comanche Peak
4211,2968.239846,514.0,3000.0,170.0,199.0,184.5,674.0,Spruce/Fir,24,Comanche Peak
4212,2548.0,335.0,999.0,227.0,189.0,86.0,1080.0,Lodgepole Pine,10,Comanche Peak
4213,3231.0,350.0,3811.0,227.0,189.0,86.0,3020.0,Lodgepole Pine,29,Rawah
4214,3218.0,664.0,3414.4758082333014,245.0,245.0,245.0,1857.0,Lodgepole Pine,22,Rawah
4215,2816.0,134.0,3414.4758082333014,231.0,242.0,142.0,2436.0,Lodgepole Pine,12,Rawah
4216,2938.0,190.0,5334.0,167.5,231.0,104.0,516.0,Lodgepole Pine,12,Rawah
4217,2834.0,430.0,1900.0,176.0,221.0,184.0,2169.481012658228,Aspen,10,Comanche Peak
4218,3002.0,547.0,5534.0,207.5,230.0,185.0,1302.0,Lodgepole Pine,22,Rawah
4220,-730.0,150.0,5343.0,251.0,207.0,229.0,14188.0,Lodgepole Pine,38,Rawah
4221,2968.239846,67.0,2713.0,189.0,246.0,168.0,994.0,Ponderosa Pine,4,Comanche Peak
4222,2424.0,150.0,703.0,155.0,210.0,192.0,1452.0,Lodgepole Pine,10,Cache la Poudre
4223,2993.0,108.0,1671.0,215.0,236.0,225.5,1567.0,Lodgepole Pine,29,Rawah
4224,3014.0,404.0,25383.0,232.0,224.0,125.0,1426.0,Spruce/Fir,23,Rawah
4225,3189.0,560.0,485.0,238.0,233.0,125.0,1739.0,Lodgepole Pine,29,Rawah
4226,3501.0,931.0,2596.0,247.0,207.0,81.0,2724.968201754386,Spruce/Fir,12,Rawah
4227,-730.0,365.0,2021.5858057009889,197.0,247.0,147.0,977.0,Ponderosa Pine,23,Comanche Peak
4228,2945.0,319.0,4755.0,216.0,213.0,214.5,3905.0,Spruce/Fir,23,Rawah
4229,-730.0,531.0,1206.0,0.0,219.0,148.0,1698.0,Krummholz,40,Neota
4230,2997.47191,30.0,6150.0,189.5,236.0,143.0,4418.0,Lodgepole Pine,30,Rawah
4231,2843.0,335.0,3414.4758082333014,0.0,245.0,56.5,3093.0,Lodgepole Pine,29,Rawah
4232,2827.0,42.0,25383.0,127.0,209.0,168.0,4731.0,Lodgepole Pine,12,Rawah
4233,2968.239846,417.0,192.0,206.0,240.0,173.0,2861.496788722996,Lodgepole Pine,32,Comanche Peak
4234,3016.0,218.0,5136.0,149.0,191.0,107.0,2714.0,Lodgepole Pine,29,Rawah
4235,3026.0,134.0,212.0,222.0,190.0,92.0,1518.0,Lodgepole Pine,31,Comanche Peak
4236,2911.0,685.0,2308.0,209.0,209.0,209.0,741.0,Lodgepole Pine,11,Comanche Peak
4237,2483.0,492.0,532.0,211.0,216.0,213.5,1896.7532467532467,Douglas-fir,6,Cache la Poudre
4238,2866.0,295.0,977.0,240.0,196.0,77.0,300.0,Lodgepole Pine,22,Rawah
4239,3072.0,2652.0,1146.0,226.0,182.5,139.0,1563.0,Lodgepole Pine,23,Neota
4240,3235.0,406.43383276945383,1189.0,195.0,233.0,178.0,1854.0,Spruce/Fir,33,Neota
4241,3232.0,242.0,3284.0,169.0,200.0,138.0,2861.496788722996,Lodgepole Pine,38,Comanche Peak
4242,3255.0,417.0,4053.0,179.0,243.0,203.0,1652.0,Spruce/Fir,39,Comanche Peak
4243,3288.0,648.0,607.0,221.0,238.0,153.0,1310.0,Spruce/Fir,23,Neota
4244,2829.0,85.0,3303.0,224.5,254.0,195.0,1622.0,Lodgepole Pine,4,Comanche Peak
4245,2997.47191,277.0,2170.0,228.0,219.0,223.5,2440.0,Lodgepole Pine,23,Rawah
4246,2687.0,319.0,20985.0,180.0,223.0,137.0,2900.0,Lodgepole Pine,12,Rawah
4247,3007.0,295.0,1595.0,177.0,241.0,209.0,3314.0,Spruce/Fir,22,Rawah
4248,2704.0,150.0,1490.0,230.0,221.0,88.0,1107.0,Lodgepole Pine,13,Comanche Peak
4249,2040.0,192.0,170.0,103.0,175.0,198.0,212.0,Ponderosa Pine,10,Cache la Poudre
4250,2962.0,60.0,1231.0,197.0,0.0,255.0,319.0,Lodgepole Pine,23,Comanche Peak
4251,3221.0,150.0,684.0,211.0,211.0,211.0,2724.968201754386,Spruce/Fir,23,Neota
4252,2997.47191,309.0,1597.0,181.0,227.0,135.0,2529.0,Lodgepole Pine,12,Rawah
4253,2631.0,60.0,2268.0,180.5,234.0,127.0,1896.7532467532467,Douglas-fir,4,Comanche Peak
4254,2519.0,95.0,285.0,214.0,220.0,217.0,3019.0,Lodgepole Pine,12,Rawah
4255,2980.0,30.0,1812.0,175.0,216.0,134.0,1418.0,Lodgepole Pine,29,Rawah
4256,-730.0,459.0,277.0,237.0,237.0,237.0,1294.0,Lodgepole Pine,26,Comanche Peak
4257,3064.0,2652.0,3414.4758082333014,224.0,224.0,224.0,2861.496788722996,Lodgepole Pine,39,Comanche Peak
4258,2902.0,175.0,3564.0,233.0,239.0,236.0,2766.0,Spruce/Fir,29,Rawah
4259,2997.47191,342.0,2232.0,182.0,223.0,141.0,2174.0,Lodgepole Pine,23,Rawah
4260,2990.0,108.0,2012.0,225.0,244.0,152.0,3951.0,Spruce/Fir,23,Rawah
4261,3199.0,591.0,940.0,219.0,224.0,221.5,2724.968201754386,Spruce/Fir,22,Comanche Peak
4262,3032.0,90.0,2044.0,241.0,200.0,80.0,2964.0,Spruce/Fir,33,Comanche Peak
4264,2428.0,366.0097813578826,342.0,0.0,242.0,0.0,541.0,Ponderosa Pine,6,Cache la Poudre
4265,2674.0,134.0,1527.0,120.0,226.0,237.0,1187.0,Douglas-fir,13,Comanche Peak
4266,2904.0,0.0,2049.0,223.0,223.0,223.0,2254.0,Lodgepole Pine,29,Rawah
4267,3218.0,510.0,2925.0,216.0,216.0,216.0,914.0,Spruce/Fir,24,Comanche Peak
4268,2997.47191,405.8667892607576,1041.0,238.0,224.0,115.0,2232.0,Lodgepole Pine,29,Rawah
4269,2968.239846,277.0,666.0,207.0,219.0,213.0,2861.496788722996,Lodgepole Pine,32,Comanche Peak
4270,3173.0,268.0,1463.0,45.0,45.0,45.0,2691.0,Spruce/Fir,32,Comanche Peak
4271,2997.47191,406.43383276945383,4676.0,164.0,221.0,107.0,1851.0,Spruce/Fir,29,Rawah
4272,3186.0,30.0,5480.0,237.0,237.0,237.0,3022.0,Lodgepole Pine,23,Rawah
4273,2533.0,30.0,2089.0,211.0,221.0,216.0,2097.0,Spruce/Fir,24,Comanche Peak
4274,2997.47191,67.0,2109.0,250.0,213.0,231.5,2861.496788722996,Lodgepole Pine,30,Rawah
4275,2991.0,270.0,1601.0,169.0,208.0,176.0,735.0,Spruce/Fir,24,Comanche Peak
4276,3227.0,371.0,3575.0,255.0,196.0,175.0,1865.0,Spruce/Fir,31,Comanche Peak
4277,1921.0,175.0,150.0,209.5,204.0,215.0,792.0,Douglas-fir,5,Cache la Poudre
4278,2929.0,30.0,815.0,236.0,236.0,131.0,1275.0,Spruce/Fir,33,Comanche Peak
4279,3123.0,60.0,2605.0,181.0,233.0,207.0,738.0,Lodgepole Pine,32,Comanche Peak
4280,2958.0,201.0,4526.0,204.0,204.0,204.0,1100.0,Lodgepole Pine,29,Rawah
4281,2844.0,405.8667892607576,3550.0,216.0,209.0,127.0,5975.0,Lodgepole Pine,29,Rawah
4282,3188.0,150.0,1429.0,218.0,254.0,182.0,4418.0,Spruce/Fir,22,Neota
4283,3039.0,170.0,570.0,217.0,250.0,233.5,1390.0,Lodgepole Pine,33,Comanche Peak
4284,3060.0,450.0,6699.0,241.0,217.0,103.0,2714.0,Lodgepole Pine,29,Rawah
4285,6704.0,60.0,2370.0,201.0,201.0,201.0,2259.0,Lodgepole Pine,32,Comanche Peak
4286,2142.0,474.0,579.0,157.0,216.0,196.0,319.0,Ponderosa Pine,5,Cache la Poudre
4287,3020.0,30.0,1549.0,255.0,255.0,255.0,277.0,Spruce/Fir,23,Comanche Peak
4288,3029.0,277.0,2828.0,227.0,235.0,142.0,2861.496788722996,Lodgepole Pine,32,Comanche Peak
4289,2893.0,180.0,3293.0,242.0,215.0,98.0,4270.0,Lodgepole Pine,12,Rawah
4290,3000.0,216.0,4680.0,219.0,215.0,130.0,2569.0,Spruce/Fir,24,Rawah
4291,3067.0,342.0,6577.0,200.0,237.0,218.5,3237.0,Lodgepole Pine,29,Rawah
4292,3141.0,182.0,2376.0,221.0,189.5,158.0,886.0,Lodgepole Pine,32,Comanche Peak
4293,2588.0,124.0,1422.0,0.0,196.0,192.0,1756.0,Douglas-fir,33,Comanche Peak
4294,2841.0,631.0,1414.0,203.0,229.0,177.0,1008.0,Lodgepole Pine,13,Comanche Peak
4295,2700.0,240.0,3643.0,232.0,186.0,140.0,2514.0,Lodgepole Pine,11,Comanche Peak
4296,2968.239846,277.0,1765.0,156.5,223.0,90.0,2861.496788722996,Lodgepole Pine,33,Comanche Peak
4297,2850.0,402.0,1998.0,153.5,221.0,86.0,1978.0,Lodgepole Pine,13,Comanche Peak
4298,2380.0,234.0,1461.0,255.0,221.0,184.0,819.0,Douglas-fir,2,Cache la Poudre
4299,2794.0,641.0,741.0,214.0,214.0,214.0,1302.0,Lodgepole Pine,11,Comanche Peak
4300,3060.0,192.0,2942.0,222.0,238.0,152.0,2861.496788722996,Lodgepole Pine,30,Rawah
4301,2997.47191,67.0,3417.0,222.0,223.0,136.0,4134.0,Lodgepole Pine,29,Rawah
4302,2892.0,127.0,510.0,219.0,207.0,213.0,218.0,Lodgepole Pine,31,Comanche Peak
4303,3001.0,108.0,2796.0,186.0,244.0,215.0,805.0,Lodgepole Pine,13,Comanche Peak
4304,2689.0,330.0,2917.0,194.0,246.0,142.0,1822.0,Lodgepole Pine,13,Comanche Peak
4305,3051.0,424.0,1691.0,221.0,230.0,145.0,2672.0,Spruce/Fir,29,Rawah
4306,3013.0,182.0,2279.0,242.0,242.0,242.0,3235.0,Lodgepole Pine,31,Comanche Peak
4307,2923.0,134.0,2213.0,165.5,214.0,117.0,424.0,Spruce/Fir,3,Comanche Peak
4308,2968.239846,752.0,836.0,208.0,192.0,224.0,2861.496788722996,Lodgepole Pine,33,Comanche Peak
4309,3077.0,153.0,3414.4758082333014,213.0,230.0,221.5,1965.0,Lodgepole Pine,32,Comanche Peak
4310,2968.239846,859.0,1978.0,211.0,217.0,142.0,2324.0,Spruce/Fir,38,Comanche Peak
4311,3149.0,488.0,3543.0,238.0,230.0,234.0,3749.0,Spruce/Fir,29,Rawah
4312,3031.0,807.0,5654.0,213.0,237.0,162.0,5301.0,Spruce/Fir,29,Rawah
4313,2968.239846,175.0,1338.0,222.0,222.0,222.0,2132.0,Lodgepole Pine,32,Comanche Peak
4314,2771.0,42.0,4162.0,228.0,236.0,232.0,5322.0,Lodgepole Pine,30,Rawah
4315,3106.0,85.0,5344.0,237.0,231.0,124.0,2724.968201754386,Spruce/Fir,29,Rawah
4316,2778.0,240.0,1857.0,181.0,227.0,135.0,2797.0,Lodgepole Pine,16,Rawah
4317,3020.0,295.0,1087.0,161.5,216.0,107.0,2630.0,Lodgepole Pine,38,Rawah
4318,3106.0,127.0,4269.0,223.0,231.0,143.0,1471.0,Spruce/Fir,22,Rawah
4319,2997.47191,362.0,3782.0,255.0,186.0,91.0,3017.0,Lodgepole Pine,40,Rawah
4320,3219.634183,616.0,891.0,235.0,241.0,238.0,4549.0,Lodgepole Pine,23,Neota
4321,3013.0,124.0,845.0,210.0,224.0,152.0,2486.0,Lodgepole Pine,29,Rawah
4322,2815.0,170.0,2324.0,179.0,216.0,175.0,1033.0,Lodgepole Pine,33,Comanche Peak
4323,3252.0,509.0,3160.0,210.0,232.0,188.0,3285.0,Lodgepole Pine,32,Comanche Peak
4324,3015.0,247.0,2403.0,195.0,239.0,217.0,1075.0,Lodgepole Pine,29,Rawah
4325,3199.0,124.0,2711.0,221.0,221.0,221.0,2271.0,Spruce/Fir,22,Rawah
4326,3220.0,552.0,4097.0,215.0,212.0,131.0,2724.968201754386,Spruce/Fir,23,Rawah
4327,2980.0,150.0,900.0,209.0,224.0,154.0,2125.0,Spruce/Fir,32,Comanche Peak
4328,2968.239846,90.0,1440.0,201.0,243.0,181.0,1617.0,Spruce/Fir,33,Comanche Peak
4329,2968.239846,242.0,1761.0,233.0,241.0,128.0,2125.0,Spruce/Fir,23,Comanche Peak
4330,2872.0,268.0,3414.4758082333014,230.0,225.0,127.0,1987.0,Lodgepole Pine,12,Rawah
4331,2997.47191,313.0,6187.0,220.0,229.0,146.0,932.0,Spruce/Fir,22,Rawah
4332,2997.47191,564.0,3534.0,201.0,229.0,168.0,2724.968201754386,Spruce/Fir,29,Rawah
4333,2944.0,2652.0,1200.0,212.0,226.0,152.0,430.0,Lodgepole Pine,23,Comanche Peak
4334,3057.0,30.0,4205.0,204.0,232.0,218.0,2316.0,Lodgepole Pine,23,Rawah
4335,3232.0,900.0,3624.0,136.0,230.0,229.0,2249.0,Spruce/Fir,32,Comanche Peak
4336,2914.0,190.0,3506.0,231.0,230.0,230.5,2861.496788722996,Lodgepole Pine,12,Rawah
4337,2998.0,120.0,3833.0,168.5,211.0,126.0,2724.968201754386,Spruce/Fir,30,Rawah
4338,3112.0,642.0,864.0,205.0,205.0,205.0,1064.0,Lodgepole Pine,31,Neota
4339,-730.0,30.0,1608.0,214.0,235.0,224.5,2336.0,Lodgepole Pine,29,Rawah
4343,2962.0,424.0,842.0,252.0,213.0,76.0,847.0,Lodgepole Pine,29,Rawah
4344,2911.0,85.0,3695.0,146.0,212.0,80.0,5115.0,Spruce/Fir,23,Rawah
4345,2997.47191,534.0,552.0,233.0,217.0,115.0,1710.0,Lodgepole Pine,22,Rawah
4346,3182.0,3144.0,2032.0,235.0,218.0,113.0,2914.0,Spruce/Fir,24,Comanche Peak
4347,2705.0,283.0,3606.0,238.0,233.0,235.5,2431.0,Lodgepole Pine,11,Comanche Peak
4349,3277.0,283.0,3455.0,181.0,246.0,203.0,2724.968201754386,Spruce/Fir,29,Rawah
4350,3299.0,2652.0,2868.0,209.0,212.0,138.0,2379.0,Spruce/Fir,24,Comanche Peak
4351,2707.0,299.0936416184971,2322.0,238.0,222.0,230.0,2167.0,Douglas-fir,23,Comanche Peak
4352,2317.79373,95.0,124.0,85.0,211.0,148.0,180.0,Ponderosa Pine,10,Cache la Poudre
4353,2968.239846,510.0,2148.0,201.0,255.0,143.0,3384.0,Spruce/Fir,32,Comanche Peak
4354,2968.239846,277.0,1224.0,188.0,245.0,196.0,1878.0,Lodgepole Pine,32,Comanche Peak
4355,2669.0,0.0,525.0,201.0,230.0,168.0,570.0,Lodgepole Pine,23,Rawah
4356,3203.0,234.0,2491.0,117.0,117.0,117.0,1489.0,Spruce/Fir,33,Comanche Peak
4357,2997.47191,408.0,5275.0,231.0,225.0,127.0,6134.0,Spruce/Fir,29,Rawah
4358,3068.0,497.0,5940.0,204.0,217.0,191.0,1692.0,Lodgepole Pine,30,Rawah
4359,2842.0,421.0,1053.0,249.0,200.0,68.0,631.0,Lodgepole Pine,13,Comanche Peak
4360,2829.0,218.0,2184.0,230.0,227.0,129.0,2861.496788722996,Lodgepole Pine,2,Comanche Peak
4361,3197.0,400.0,5079.0,168.0,168.0,168.0,2024.0,Spruce/Fir,29,Rawah
4362,2829.0,335.9244444444444,1866.0,163.0,221.0,105.0,900.0,Aspen,13,Comanche Peak
4363,3126.0,616.0,3526.0,175.0,178.0,131.0,2928.0,Lodgepole Pine,30,Rawah
4364,2975.0,180.0,3891.0,81.5,0.0,190.0,2861.496788722996,Lodgepole Pine,29,Rawah
4365,2455.0,95.0,755.0,187.0,215.0,201.0,1383.0,Ponderosa Pine,6,Cache la Poudre
4366,3014.0,300.0,3009.0,244.0,244.0,244.0,17774.0,Lodgepole Pine,32,Comanche Peak
4367,2302.0,234.0,780.0,217.0,217.0,217.0,591.0,Ponderosa Pine,2,Cache la Poudre
4368,3114.0,511.0,2102.0,0.0,201.0,0.0,2861.496788722996,Lodgepole Pine,33,Comanche Peak
4369,2740.0,67.0,830.0,178.0,210.0,146.0,2030.0,Spruce/Fir,10,Comanche Peak
4370,2900.0,67.0,4379.0,189.0,227.0,177.0,6005.0,Lodgepole Pine,20,Rawah
4371,2834.0,376.0,1155.0,237.0,221.0,113.0,706.0,Aspen,23,Comanche Peak
4372,-730.0,228.0,192.0,200.0,223.0,161.0,17774.0,Ponderosa Pine,10,Cache la Poudre
4373,2968.239846,992.0,3168.0,221.0,249.0,151.0,2345.0,Lodgepole Pine,31,Comanche Peak
4374,3189.0,405.8667892607576,5354.0,225.0,225.0,225.0,14188.0,Lodgepole Pine,29,Rawah
4375,3011.0,406.43383276945383,5708.0,224.0,247.0,154.0,2724.968201754386,Spruce/Fir,29,Rawah
4376,3152.0,379.0,5648.0,238.0,225.0,116.0,1036.0,Lodgepole Pine,29,Rawah
4377,2843.0,190.0,1430.0,236.0,218.0,111.0,1922.0,Lodgepole Pine,11,Comanche Peak
4378,2693.0,170.0,1650.0,229.0,245.0,147.0,892.0,Lodgepole Pine,12,Rawah
4379,2997.47191,690.0,636.0,246.0,212.0,88.0,1940.0,Lodgepole Pine,22,Rawah
4380,2691.0,85.0,90.0,247.0,144.0,41.0,1554.0,Aspen,30,Rawah
4381,2853.0,216.0,2584.0,172.0,191.0,210.0,648.0,Lodgepole Pine,13,Comanche Peak
4382,2803.0,365.0,2522.0,168.0,202.0,185.0,2132.0,Lodgepole Pine,29,Rawah
4383,2968.239846,466.0,1289.0,226.5,254.0,199.0,218.0,Lodgepole Pine,32,Comanche Peak
4384,3205.0,134.0,977.0,191.0,182.0,173.0,738.0,Spruce/Fir,24,Neota
